id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
sokk1239,aust1305,oyyy1238,Sok,FALSE,dialect,safe,15.1665,106.84,skk,,,0,0,0,LA
soko1247,atla1278,west2454,Sokoto,FALSE,dialect,safe,,,,,,0,0,0,
soko1248,atla1278,ntom1248,Soko,FALSE,dialect,safe,,,,,,0,0,0,
soko1249,kuna1268,kuna1268,Sokodasa,FALSE,dialect,safe,,,,,,0,0,0,
soko1263,afro1255,saba1281,Sokoro,FALSE,language,definitely endangered,11.4634,17.6423,sok,,,0,0,2,TD
soko1264,afro1255,west2719,Sokoto (Hausa),FALSE,dialect,safe,,,,,,0,0,0,
sokt1238,sino1245,tedi1235,Sokte,FALSE,dialect,safe,,,,,,0,0,0,
sold1238,afro1255,urmi1249,Solduz,FALSE,dialect,safe,,,,,,0,0,0,
sole1242,miwo1274,nort2969,Soledad,FALSE,dialect,safe,,,,,,0,0,0,
sole1243,aust1307,east2752,Solehua,FALSE,family,safe,,,,,,9,12,24,
soli1239,atla1278,lenj1247,Soli,FALSE,language,safe,-15.5213,28.7934,sby,,,0,0,0,ZM
soll1234,indo1319,dale1238,Sollerömål,FALSE,dialect,safe,,,,,,0,0,0,
solo1241,yura1255,yura1255,Soloto,FALSE,dialect,safe,,,,,,0,0,0,
solo1257,aust1307,neha1246,Solos,FALSE,language,safe,-5.41042,154.624,sol,,,0,0,0,PG
solo1258,aust1307,west2530,Solong,FALSE,language,safe,-5.86129,148.825,aaw,,,0,0,1,PG
solo1259,aust1307,cent2331,Solo,FALSE,dialect,safe,,,,,,0,0,0,
solo1260,aust1307,nort3246,Solomons Northern Outlier Polynesian-East Polynesian,FALSE,family,safe,,,,,,8,18,33,
solo1261,pidg1258,engl1287,Solombala English,FALSE,language,safe,,,,,,0,0,0,RU
solo1262,sign1238,vill1244,Solomon Islands Sign Language,FALSE,language,safe,-9.453975,159.966938,szs,,,0,0,0,SB
solr1238,indo1319,nort2626,Sölreng,FALSE,dialect,safe,,,,,,0,0,0,
solt1234,otom1299,zapo1437,Soltec,FALSE,language,extinct,16.54,-96.96,,,,0,0,0,MX
solu1238,sino1245,sher1255,Solu,FALSE,dialect,safe,,,,,,0,0,0,
soma1241,aust1305,sooo1254,So Makon,FALSE,dialect,safe,,,,,,0,0,0,
soma1242,,,Somahai,FALSE,family,safe,,,,,,0,2,0,
soma1255,afro1255,east2653,Somali,FALSE,language,safe,4.778704,45.152856,som,,,0,0,5,DJ ET KE SO
somb1238,nucl1709,buru1306,Somba,FALSE,dialect,safe,,,,,,0,0,0,
some1244,fasu1242,fasu1242,Some,FALSE,dialect,safe,,,,,,0,0,0,
somm1240,nucl1709,saka1297,Som,FALSE,language,severely endangered,-6.07366,146.651,smc,,,0,0,0,PG
somo1238,mand1469,bamb1269,Somono,FALSE,dialect,safe,,,,,,0,0,0,
somr1240,aust1305,west2394,Somray of Battambang-Somre of Siem Reap,FALSE,language,critically endangered,12.243,103.139,smu,,,0,0,0,KH
somr1248,afro1255,east2643,Somrai,FALSE,language,safe,9.65897,16.6784,sor,,,0,0,0,TD
somw1237,aust1307,duau1237,Somwadina,FALSE,dialect,safe,,,,,,0,0,0,
somy1238,atla1278,vuti1235,Somyev,FALSE,language,severely endangered,6.90525,11.4826,kgt,,,0,0,0,NG
sona1242,drav1251,west2408,Sonapal,FALSE,dialect,safe,,,,,,0,0,0,
sona1243,japo1237,yaey1239,Sonai,FALSE,dialect,safe,,,,,,0,0,0,
sona1244,sino1245,kuan1251,Sonaga,FALSE,language,safe,26.55,103.33,ysg,,,0,0,0,IN
sond1248,indo1319,malv1243,Sondwari,FALSE,dialect,safe,,,,,,0,0,0,
sond1249,indo1319,malv1243,Sondhwadi,FALSE,dialect,safe,,,,,,0,0,0,
sond1250,atla1278,mbal1260,Sonde,FALSE,language,safe,-6.32223,18.3555,shc,,,0,0,0,CD
sond1251,aust1307,tont1239,Sonder,FALSE,dialect,safe,,,,,,0,0,0,
sond1252,aust1307,ulum1237,Sondoang,FALSE,dialect,safe,,,,,,0,0,0,
song1297,sino1245,rong1266,Songbu,FALSE,dialect,safe,,,,,,0,0,0,
song1299,atla1278,nson1239,Nsong,FALSE,language,safe,-4.55057,18.4978,soo,,,0,0,0,CD
song1300,atla1278,bemb1260,Songoora,FALSE,language,safe,-2.21871,26.3477,sod,,,0,0,3,CD
song1301,atla1278,safw1238,Songwe,FALSE,dialect,safe,,,,,,0,0,0,
song1303,atla1278,mbag1239,Songe,FALSE,language,safe,-5.71993,25.2765,sop,,,0,0,3,CD
song1304,book1242,book1242,Songa,TRUE,language,safe,-4.01205,26.016,sgo,,,0,0,0,CD
song1305,atla1278,boba1248,Ohendo,FALSE,language,safe,-3.81041,21.4223,soe,,,0,0,0,CD
song1306,atla1278,ngem1255,Songwa,FALSE,dialect,safe,,,,,,0,0,0,
song1307,,,Songhay,FALSE,family,safe,,,,,,4,10,7,
song1308,sali1255,stra1244,Songish,FALSE,dialect,safe,,,,,,0,0,0,
song1309,sino1245,minb1236,Songxi,FALSE,dialect,safe,,,,,,0,0,0,
sonh1238,indo1319,dang1277,Sonha,FALSE,language,definitely endangered,28.77817,81.21849,soi,,,0,0,0,NP
soni1257,mand1469,samo1308,Soninke-Bozo,FALSE,family,safe,,,,,,4,6,8,
soni1258,mand1469,soni1257,Soninkean,FALSE,family,safe,,,,,,0,2,4,
soni1259,mand1469,soni1258,Soninke,FALSE,language,safe,13.1273,-11.7178,snk,,,0,0,4,GM GN GW ML MR SN
soni1260,bosa1245,kalu1249,Sonia,FALSE,language,severely endangered,-6.42736,142.589,siq,,,0,0,0,PG
sonn1238,aust1305,nucl1290,Son,FALSE,dialect,safe,,,,,,0,0,0,
sono1245,utoa1244,pima1248,Sonora Pima Bajo,FALSE,dialect,safe,,,,,,0,0,0,
sonp1238,indo1319,bagh1251,Sonpari,FALSE,dialect,safe,,,,,,0,0,0,
sons1242,aust1307,sons1245,Sonsorol,FALSE,language,definitely endangered,5.328596,132.221282,sov,,,0,0,2,PW
sons1243,aust1307,sons1242,Sonsorolese,FALSE,dialect,safe,,,,,,0,0,0,
sons1244,aust1307,kima1244,Sonsogon,FALSE,dialect,safe,,,,,,0,0,0,
sons1245,aust1307,west2855,Sonsorol-Tobi,FALSE,family,safe,,,,,,0,2,2,
sook1243,aust1307,palu1253,Sook Murut,FALSE,dialect,safe,,,,,,0,0,0,
sook1244,sali1255,stra1244,Sooke,FALSE,dialect,safe,,,,,,0,0,0,
sooo1254,aust1305,west2870,Sô,FALSE,language,safe,16.9081,105.001,sss,,,0,0,4,LA TH VN
sooo1255,cent2225,kulf1238,So (Chad),FALSE,dialect,safe,,,,,,0,0,0,
sooo1256,kuli1252,ngan1305,Soo,FALSE,language,severely endangered,2.58367,34.7595,teu,,,0,0,0,UG
sope1239,tebe1251,folo1238,Sopese,FALSE,dialect,safe,,,,,,0,0,0,
soph1238,aust1305,sooo1254,So Phong,FALSE,dialect,safe,,,,,,0,0,0,
sopi1241,cent2225,beli1257,Sopi (Sudan),FALSE,dialect,safe,,,,,,0,0,0,
sopi1242,nort2923,gale1259,Sopi,FALSE,dialect,safe,,,,,,0,0,0,
sopo1238,chuk1271,itel1242,Sopocnovskij,FALSE,dialect,safe,,,,,,0,0,0,
sopo1239,atla1278,kele1263,So-Poke,FALSE,family,safe,,,,,,1,3,4,
sopp1245,aust1305,koho1244,Sop (Austroasiatic),FALSE,dialect,safe,,,,,,0,0,0,
sopp1246,aust1307,bugi1244,Soppeng,FALSE,dialect,safe,,,,,,0,0,0,
sopp1247,nucl1709,peka1243,Sop,FALSE,language,safe,-5.49605,145.361,urw,,,0,0,0,PG
sopr1238,sign1238,hung1263,Sopron,FALSE,dialect,safe,,,,,,0,0,0,
soqo1240,afro1255,east2766,Soqotri,FALSE,language,definitely endangered,12.4892,53.9168,sqt,,,0,0,7,YE
sora1251,indo1319,nepa1254,Soradi,FALSE,dialect,safe,,,,,,0,0,0,
sora1254,aust1305,sora1256,Sora,FALSE,language,safe,19.1213,84.19,srb,,,0,0,0,IN
sora1255,aust1305,sout3137,Sora-Juray-Gorum,FALSE,family,safe,,,,,,1,3,0,
sora1256,aust1305,sora1255,Sora-Juray,FALSE,family,safe,,,,,,0,2,0,
sorb1249,indo1319,west2792,Sorbian,FALSE,family,safe,,,,,,0,2,2,
sorb1250,sino1245,oldk1252,Sorbung,FALSE,language,safe,24.7473696,94.315422,,,,0,0,0,IN
sore1238,aust1307,biak1248,Sorendidori,FALSE,dialect,safe,,,,,,0,0,0,
sori1241,aust1307,biak1248,Sorido,FALSE,dialect,safe,,,,,,0,0,0,
sori1242,aust1307,west2848,Sori-Harengan,FALSE,language,safe,-1.98384,146.642,sbh,,,0,0,2,PG
sori1243,aust1307,sori1242,Sori,FALSE,dialect,safe,,,,,,0,0,0,
sork1239,indo1319,komi1276,Sorkhei,FALSE,language,vulnerable,35.45652,53.21897,sqo,,,0,0,0,IR
soro1239,aust1307,mori1268,Soroako,FALSE,dialect,safe,,,,,,0,0,0,
soro1243,afro1255,hadi1240,Soro,FALSE,dialect,safe,,,,,,0,0,0,
sorr1240,nilo1247,kups1238,Sor,FALSE,dialect,safe,,,,,,0,0,0,
sorr1241,aust1307,biak1248,"Sor (Papua, Indonesia)",FALSE,dialect,safe,,,,,,0,0,0,
sors1239,unat1236,aust1312,Sorsogon Ayta,FALSE,language,severely endangered,13.0426,124.165,ays,,,0,0,0,PH
sosk1235,nduu1242,sawo1234,Sos Kundi,FALSE,language,definitely endangered,-3.99024,143.396,sdk,,,0,0,0,PG
sosl1238,aust1305,sooo1254,So Slouy,FALSE,dialect,safe,,,,,,0,0,0,
sota1241,sino1245,kulu1253,Sotang,FALSE,dialect,safe,,,,,,0,0,0,
sota1242,more1255,ngkr1234,Sota Kanum,FALSE,language,severely endangered,-8.40452,140.969,krz,,,0,0,0,ID PG
sota1243,indo1319,kabu1256,Sotavento,FALSE,dialect,safe,,,,,,0,0,0,
soth1248,atla1278,soth1251,Sotho-Tswana (S.30),FALSE,family,safe,,,,,,5,7,39,
soth1250,atla1278,sout3180,Sotho-Makua-Venda,FALSE,family,safe,,,,,,11,25,64,
soth1251,atla1278,soth1250,Sotho-Makua,FALSE,family,safe,,,,,,10,24,57,
soth1252,atla1278,soth1248,Sotho,FALSE,family,safe,,,,,,3,5,16,
sotr1238,aust1305,sooo1254,So Trong,FALSE,dialect,safe,,,,,,0,0,0,
soub1241,atla1278,cerm1238,Soubakanedougou,FALSE,dialect,safe,,,,,,0,0,0,
soub1242,atla1278,guib1246,Soubré,FALSE,dialect,safe,,,,,,0,0,0,
soul1238,atla1278,wara1292,Soulani,FALSE,dialect,safe,,,,,,0,0,0,
soul1242,afro1255,east2648,Soulede,FALSE,dialect,safe,,,,,,0,0,0,
soul1243,book1242,book1242,Souletin Basque,TRUE,language,safe,,,bsz,,,0,0,0,
sout1293,,,South-Eastern Tasmanian,FALSE,family,safe,,,,,,0,2,0,
sout1404,sign1238,sout3228,South African Sign Language,FALSE,language,safe,-25.96551,28.11864,sfs,,,0,0,0,ZA
sout1439,sout1293,sout1293,South-Eastern-Tasmanian-Hinterland,FALSE,language,extinct,-42.988576,146.885376,,,,0,0,0,AU
sout1499,west1493,west1493,South West Bird's Head,FALSE,family,safe,,,,,,0,3,7,
sout1502,saha1239,saha1240,Southern Sahaptin,FALSE,family,safe,,,,,,0,2,0,
sout1516,,,South Bird's Head Family,FALSE,family,safe,,,,,,1,6,6,
sout1528,indo1319,west2804,Serbian-Croatian-Bosnian,FALSE,language,safe,,,hbs,,,0,0,10,RS
sout1549,drav1251,kola1242,Southeastern Kolami,FALSE,language,definitely endangered,19.6908,78.5936,nit,,,0,0,4,IN
sout1554,sino1245,kare1337,Southern Karen,FALSE,family,safe,,,,,,2,4,4,
sout1555,hmon1336,guiy1235,Southern Guiyang Hmong,FALSE,language,safe,26.3902,106.481,hmy,,,0,0,0,CN
sout1556,hmon1336,mash1238,Southern Mashan Hmong,FALSE,language,safe,25.3359,106.308,hma,,,0,0,0,CN
sout1559,sali1255,inte1241,Southern Interior Salish,FALSE,family,safe,,,,,,1,5,8,
sout1722,indo1319,czec1258,Southwest Bohemian,FALSE,dialect,safe,,,,,,0,0,0,
sout1743,ural1272,finn1318,Southeastern Finnish,FALSE,dialect,safe,,,,,,0,0,0,
sout2436,indo1319,sout2649,Southwestern Pashto,FALSE,dialect,safe,,,,,,0,0,0,
sout2463,ural1272,komi1269,South Permyak,FALSE,dialect,safe,,,,,,0,0,0,
sout2466,uncl1493,uncl1493,South-Arabian-Unknown-k,FALSE,language,safe,,,,,,0,0,0,SA
sout2601,indo1319,mace1250,Southeastern Macedonian,FALSE,dialect,safe,,,,,,0,0,0,
sout2602,indo1319,russ1263,South Russian,FALSE,dialect,safe,,,,,,0,0,0,
sout2603,indo1319,bela1254,Southwest Belarusan,FALSE,dialect,safe,,,,,,0,0,0,
sout2604,indo1319,ukra1253,Southwest Ukrainian,FALSE,dialect,safe,,,,,,0,0,0,
sout2605,indo1319,mode1248,Southern Greek,FALSE,dialect,safe,,,,,,0,0,17,
sout2606,indo1319,sout2605,Southeastern Greek,FALSE,dialect,safe,,,,,,0,0,2,
sout2607,indo1319,tsak1248,Southern Tsakonian,FALSE,dialect,safe,,,,,,0,0,0,
sout2608,indo1319,arva1236,South Central Arvanitika,FALSE,dialect,safe,,,,,,0,0,0,
sout2609,indo1319,arag1245,Southern Aragonese,FALSE,dialect,safe,,,,,,0,0,0,
sout2610,indo1319,extr1243,Southern Extremaduran,FALSE,dialect,safe,,,,,,0,0,0,
sout2611,indo1319,roma1328,Southern Romagnolo,FALSE,dialect,safe,,,,,,0,0,0,
sout2612,indo1319,occi1239,Southern Occitan,FALSE,dialect,safe,,,,,,0,0,12,
sout2613,indo1319,wall1255,Southern Walloon,FALSE,dialect,safe,,,,,,0,0,0,
sout2614,indo1319,logu1236,Southwestern Logudorese,FALSE,dialect,safe,,,,,,0,0,0,
sout2616,indo1319,sici1248,Southern Calabro,FALSE,dialect,safe,,,,,,0,0,0,
sout2617,indo1319,sici1248,Southeast Metafonetica,FALSE,dialect,safe,,,,,,0,0,0,
sout2618,indo1319,sabe1248,South Picene,FALSE,dialect,safe,,,,,,0,0,0,
sout2619,indo1319,samo1265,South Samogitian,FALSE,dialect,safe,,,,,,0,0,0,
sout2620,indo1319,scot1243,Southern Scots,FALSE,dialect,safe,,,,,,0,0,0,
sout2628,indo1319,dren1238,South Drente,FALSE,dialect,safe,,,,,,0,0,0,
sout2629,indo1319,west2361,Southwestern Yiddish,FALSE,dialect,safe,,,,,,0,0,0,
sout2630,indo1319,east2295,Southeastern Yiddish,FALSE,dialect,safe,,,,,,0,0,0,
sout2632,indo1319,bava1246,South Bavarian,FALSE,dialect,safe,,,,,,0,0,0,
sout2637,indo1319,dutc1256,South Guelderish,FALSE,dialect,safe,,,,,,0,0,0,
sout2638,indo1319,east2303,Southwest Finland Swedish,FALSE,dialect,safe,,,,,,0,0,0,
sout2639,indo1319,shah1254,Southern Talyshi,FALSE,dialect,safe,,,,,,0,0,1,
sout2640,indo1319,kurd1259,Southern Kurdish,FALSE,language,safe,32.8977,46.5976,sdh,,,0,0,10,IQ IR
sout2641,indo1319,cent1972,Southern Jafi,FALSE,dialect,safe,,,,,,0,0,0,
sout2642,indo1319,sout3242,Southern Balochi,FALSE,language,safe,26,64,bcc,,,0,0,6,IR OM PK
sout2644,indo1319,bash1263,Southern Bashaka,FALSE,dialect,safe,,,,,,0,0,0,
sout2645,indo1319,mode1259,Fars Dialects,FALSE,language,definitely endangered,29.746,52.267,fay,,,0,0,0,IR
sout2647,indo1319,luri1252,Southern Luri,FALSE,language,safe,30.4669,50.8382,luz,,,0,0,5,IR
sout2649,indo1319,nucl1276,Southern Pashto,FALSE,language,safe,37.17,68.25,pbt,,,0,0,4,AF IR PK TJ TM
sout2650,indo1319,sout2649,Southeastern Pashto,FALSE,dialect,safe,,,,,,0,0,0,
sout2651,indo1319,munj1244,Southern Munji,FALSE,dialect,safe,,,,,,0,0,0,
sout2652,indo1319,kuma1273,Southeastern Kumauni,FALSE,dialect,safe,,,,,,0,0,0,
sout2653,indo1319,saur1248,Southern Saurashtra,FALSE,dialect,safe,,,,,,0,0,0,
sout2654,indo1319,dhat1238,Southern Dhatki,FALSE,dialect,safe,,,,,,0,0,0,
sout2655,indo1319,marw1256,Southern Marwari,FALSE,dialect,safe,,,,,,0,0,0,
sout2656,indo1319,vlax1238,South Albanian,FALSE,dialect,safe,,,,,,0,0,0,
sout2657,indo1319,vlax1238,Southern Vlax Romani,FALSE,dialect,safe,,,,,,0,0,0,
sout2658,indo1319,vlax1238,Southern Vlax,FALSE,dialect,safe,,,,,,0,0,0,
sout2659,indo1319,bund1253,Southern Morena,FALSE,dialect,safe,,,,,,0,0,0,
sout2660,indo1319,bund1253,Southern Bharatpur,FALSE,dialect,safe,,,,,,0,0,0,
sout2661,indo1319,bhoj1244,Southern Standard Bhojpuri,FALSE,dialect,safe,,,,,,0,0,0,
sout2662,indo1319,maga1260,Southern Magahi,FALSE,dialect,safe,,,,,,0,0,0,
sout2663,indo1319,mait1250,Southern Standard Maithili,FALSE,dialect,safe,,,,,,0,0,0,
sout2666,indo1319,oriy1255,Southern Oriya,FALSE,dialect,safe,,,,,,0,0,0,
sout2667,indo1319,katk1238,Southern Katkari,FALSE,dialect,safe,,,,,,0,0,0,
sout2668,indo1319,hind1271,Southern Hindko,FALSE,language,safe,33.2122,72.1702,hnd,,,0,0,4,PK
sout2669,indo1319,kala1372,Southern Kalasha,FALSE,dialect,safe,,,,,,0,0,0,
sout2670,indo1319,khow1242,South Khowar,FALSE,dialect,safe,,,,,,0,0,0,
sout2671,indo1319,west2387,Southwest Pashayi,FALSE,language,vulnerable,34.8478,69.8734,psh,,,0,0,3,AF
sout2672,indo1319,east2322,Southeast Pashayi,FALSE,language,vulnerable,34.43099,70.30351,psi,,,0,0,5,AF
sout2673,indo1319,wels1247,Southern Welsh,FALSE,dialect,safe,,,,,,0,0,0,
sout2674,ural1272,sout3150,South Saami,FALSE,language,definitely endangered,62.8801,13.7006,sma,,,0,0,0,NO SE
sout2675,ural1272,sout3226,Irtysh Khanty,FALSE,dialect,safe,,,,,,0,0,0,
sout2676,ural1272,kare1335,Southern Karelian,FALSE,dialect,safe,,,,,,0,0,0,
sout2677,ural1272,finn1318,Southwestern Finnish,FALSE,dialect,safe,,,,,,0,0,0,
sout2678,ural1272,finn1318,South Pohjanmaa,FALSE,dialect,safe,,,,,,0,0,0,
sout2679,ural1272,finn1317,South Estonian,FALSE,language,vulnerable,57.85,27,vro,,,0,0,10,
sout2680,ural1272,veps1250,Southern Veps,FALSE,dialect,safe,,,,,,0,0,0,
sout2681,ural1272,udmu1245,South Udmurt,FALSE,dialect,safe,,,,,,0,0,1,
sout2683,grea1241,midd1356,South Great Andamanese,FALSE,family,safe,,,,,,0,2,0,
sout2684,aust1305,west2394,Southern Chong,FALSE,family,safe,,,,,,0,2,0,
sout2686,aust1305,asli1243,South Aslian,FALSE,family,safe,,,,,,1,4,6,
sout2687,aust1305,viet1252,Southern Vietnamese,FALSE,dialect,safe,,,,,,0,0,0,
sout2688,aust1305,cent1989,Southern Khmer,FALSE,dialect,safe,,,,,,0,0,0,
sout2689,aust1305,cent2305,Southern Nicobarese,FALSE,language,definitely endangered,6.82744,93.8042,nik,,,0,0,6,IN
sout2690,aust1305,bahn1264,South Bahnaric,FALSE,family,safe,,,,,,5,9,35,
sout2691,aust1305,mnon1259,Southern-Central Mnong,FALSE,family,safe,,,,,,0,3,8,
sout2692,aust1305,sout2691,Southern Mnong,FALSE,language,safe,12.06354,107.65424,mnn,,,0,0,2,VN
sout2693,turk1311,cent2326,South Siberian Turkic,FALSE,family,safe,,,,,,4,8,26,
sout2694,turk1311,east2791,Southern Altai,FALSE,language,definitely endangered,50.1347,86.8705,alt,,,0,0,2,CN KZ MN RU
sout2695,turk1311,tuvi1240,Southeastern Tuvin,FALSE,dialect,safe,,,,,,0,0,0,
sout2697,turk1311,mode1262,South Azerbaijani,FALSE,language,safe,36.5137,48.4302,azb,,,0,0,14,AF AZ IQ IR TR
sout2698,turk1311,khor1269,South Quchani,FALSE,dialect,safe,,,,,,0,0,0,
sout2699,turk1311,uzbe1247,Southern Uzbek,FALSE,language,safe,36.6099,60.6907,uzs,,,0,0,0,AF PK TJ TR UZ
sout2700,turk1311,crim1257,Southern Crimean,FALSE,dialect,safe,,,,,,0,0,0,
sout2701,turk1311,kipc1239,South Kipchak,FALSE,family,safe,,,,,,0,3,11,
sout2702,turk1311,kirg1245,Southern Kirghiz,FALSE,dialect,safe,,,,,,0,0,0,
sout2703,turk1311,kara1467,Southeastern Karakalpak,FALSE,dialect,safe,,,,,,0,0,0,
sout2704,turk1311,kaza1248,Southern Kazakh,FALSE,dialect,safe,,,,,,0,0,0,
sout2705,mong1329,mong1329,Southern Periphery Mongolic,FALSE,family,safe,,,,,,2,5,7,
sout2708,drav1251,mala1464,South Kerala,FALSE,dialect,safe,,,,,,0,0,0,
sout2709,drav1251,tami1289,South Africa Tamil,FALSE,dialect,safe,,,,,,0,0,0,
sout2711,drav1251,nort3258,Southern Gondi,FALSE,language,safe,20.10446,80.27811,ggo,,,0,0,7,IN
sout2712,sino1245,paok1235,Southern Pa'o,FALSE,dialect,safe,,,,,,0,0,0,
sout2713,sino1245,baim1244,Southern Baima,FALSE,dialect,safe,,,,,,0,0,0,
sout2714,sino1245,kham1282,Southern Khams,FALSE,dialect,safe,,,,,,0,0,0,
sout2715,sino1245,ghal1246,Southern Ghale,FALSE,language,vulnerable,28.106,84.8511,ghe,,,0,0,3,NP
sout2716,sino1245,west2414,Southern Gurung,FALSE,dialect,safe,,,,,,0,0,0,
sout2717,sino1245,west2415,Southwestern,FALSE,dialect,safe,,,,,,0,0,0,
sout2718,book1242,book1242,Southwestern Tamang,TRUE,language,safe,27.5722,84.9036,tsf,,,0,0,0,NP
sout2719,sino1245,lawo1234,Awu,FALSE,language,safe,22.909678,103.101616,,,,0,0,0,
sout2721,sino1245,sani1269,Southern Sani,FALSE,dialect,safe,,,,,,0,0,0,
sout2722,sino1245,nort2715,Southern Muji,FALSE,language,vulnerable,22.87312,103.306087,ymc,,,0,0,0,CN
sout2723,sino1245,nisu1238,Southern Nisu,FALSE,language,vulnerable,23.058,101.412,nsd,,,0,0,0,CN
sout2724,sino1245,nusu1239,Southern Nusu,FALSE,dialect,safe,,,,,,0,0,0,
sout2727,sino1245,hpon1238,South Hpon,FALSE,dialect,safe,,,,,,0,0,0,
sout2728,sino1245,qian1264,Southern Qiang,FALSE,language,definitely endangered,31.5392,103.384,qxs,,,0,0,8,CN
sout2729,sino1245,pumi1242,Southern Pumi,FALSE,language,vulnerable,27.8408,100.622,pmj,,,0,0,1,CN
sout2730,sino1245,sout3254,Southern Bai,FALSE,language,safe,25.519,100.289,bfs,,,0,0,4,CN
sout2731,sino1245,yimc1240,Southern,FALSE,dialect,safe,,,,,,0,0,3,
sout2732,sino1245,reng1253,Southern Rengma Naga,FALSE,language,vulnerable,26.1178,94.6853,nre,,,0,0,2,IN
sout2734,sino1245,yamp1244,Southern Yamphu,FALSE,language,definitely endangered,26.932,87.3959,lrr,,,0,0,3,NP
sout2735,sino1245,yakk1236,Southern Yakha,FALSE,dialect,safe,,,,,,0,0,0,
sout2736,sino1245,cent2250,Southern Central Kiranti,FALSE,family,safe,,,,,,1,5,6,
sout2737,sino1245,inte1256,Southern Bantawa,FALSE,dialect,safe,,,,,,0,0,0,
sout2738,sino1245,thul1246,Southern Thulung,FALSE,dialect,safe,,,,,,0,0,0,
sout2739,sino1245,tuji1244,Southern Tujia,FALSE,language,severely endangered,28.2368,110.022,tjs,,,0,0,0,CN
sout2741,taik1256,kami1255,Southern Dong,FALSE,language,safe,25.8874,109.222,kmc,,,0,0,0,CN
sout2743,taik1256,sout3184,Southwestern Tai P,FALSE,family,safe,,,,,,10,25,15,
sout2744,taik1256,shan1276,Southern Shan,FALSE,family,safe,,,,,,0,2,3,
sout2745,taik1256,nort2741,Southern Isan,FALSE,dialect,safe,,,,,,0,0,0,
sout2746,taik1256,laot1235,Southern Thai,FALSE,language,safe,6.85668,99.7031,sou,,,0,0,2,MM MY TH
sout2747,taik1256,tayy1238,Southern Tày,FALSE,dialect,safe,,,,,,0,0,0,
sout2749,taik1256,gela1265,Southwestern Gelao,FALSE,family,safe,,,,,,0,2,5,
sout2750,yuka1259,koly1247,Southern Yukaghir,FALSE,language,critically endangered,64.218,154.375,yux,,,0,0,0,RU
sout2751,yeni1252,yeni1252,Southern Yeniseian,FALSE,family,safe,,,,,,1,3,0,
sout2752,nakh1245,taba1259,South Tabasaran,FALSE,dialect,safe,,,,,,0,0,0,
sout2753,nakh1245,nucl1321,Southern Samur,FALSE,family,safe,,,,,,0,2,7,
sout2754,hmon1336,east2369,Southern Qiandong Miao,FALSE,language,safe,25.6618,108.533,hms,,,0,0,0,CN
sout2755,hmon1336,huis1239,Southwestern Huishui Hmong,FALSE,language,safe,26.0436,106.561,hmh,,,0,0,0,CN
sout2756,hmon1336,guiy1235,Southwestern Guiyang Hmong,FALSE,language,safe,26.1803,106.003,hmg,,,0,0,0,CN
sout2758,tang1340,tang1340,Southern Tangkic,FALSE,family,safe,,,,,,1,3,2,
sout2760,pama1250,core1260,Southern Thura-Yura,FALSE,family,safe,,,,,,0,2,2,
sout2761,pama1250,warl1254,South-western Warlpiri,FALSE,dialect,safe,,,,,,0,0,0,
sout2762,pama1250,warl1254,Southern Warlpiri,FALSE,dialect,safe,,,,,,0,0,0,
sout2763,pama1250,nyan1301,Southern inland Nyangumarta,FALSE,dialect,safe,,,,,,0,0,0,
sout2764,pama1250,ying1247,Southern Inggarda,FALSE,dialect,safe,,,,,,0,0,0,
sout2765,pama1250,mari1445,Southern Maric,FALSE,family,safe,,,,,,1,8,0,
sout2766,pama1250,ngar1290,Southern Ngarna,FALSE,family,safe,,,,,,2,4,0,
sout2770,pama1250,yuin1242,Southern Inland Yuin,FALSE,language,extinct,-36.30008261,148.7238073,,,,0,0,2,AU
sout2771,pama1250,yuin1242,Southern Coastal Yuin,FALSE,language,extinct,-37.06227181,149.7169306,xtv,,,0,0,0,AU
sout2772,,,Southern Daly,FALSE,family,safe,,,,,,0,2,7,
sout2773,nyul1248,yawu1244,Southern Coastal Yawuru,FALSE,dialect,safe,,,,,,0,0,0,
sout2774,ijoi1239,east2383,Southeast Ijo,FALSE,language,vulnerable,4.44235,6.32192,ijs,,,0,0,2,NG
sout2776,atla1278,east2387,Southern Limba,FALSE,dialect,safe,,,,,,0,0,0,
sout2778,atla1278,kiss1245,Southern Kisi,FALSE,language,safe,8.32448,-10.3377,kss,,,0,0,3,GN LR SL
sout2779,atla1278,biaa1238,Southern Bia,FALSE,family,safe,,,,,,1,3,3,
sout2780,atla1278,chum1261,Southern Chumburung,FALSE,dialect,safe,,,,,,0,0,0,
sout2781,atla1278,guan1278,South Guang,FALSE,family,safe,,,,,,2,4,5,
sout2782,atla1278,adam1254,South Fali,FALSE,language,safe,9.51408,13.6164,fal,,,0,0,3,CM
sout2783,atla1278,fani1244,Southern Fania,FALSE,dialect,safe,,,,,,0,0,0,
sout2784,atla1278,nucl1737,Southern Ngbandi,FALSE,language,safe,2.5414,19.5939,nbw,,,0,0,0,CD
sout2785,atla1278,gbay1284,Southwest Gbaya,FALSE,language,safe,4.70037,14.9569,gso,,,0,0,0,CF CM
sout2786,atla1278,band1341,Ngbugu-Langbasi,FALSE,family,safe,,,,,,0,2,2,
