geo_latitude,geo_longitude
34.014999,-6.8327198
34.014999,-6.8327198
33.592201,-7.6184001
33.592201,-7.6184001
33.592201,-7.6184001
34.014999,-6.8327198
34.014999,-6.8327198
34.014999,-6.8327198
34.037201,-4.9998002
-29.122999,26.166201
-29.122999,26.166201
44.7994,10.3262
4.6493001,-74.061699
4.6493001,-74.061699
45.515598,-73.684799
-25.757,28.1443
-41.285999,174.7719
35.699299,139.746
8.9913397,38.7724
-29.85,31.016701
-26.2309,28.0583
-23.237,-50.6189
51.422001,-.55449998
37.579102,126.937
-33.9165,18.415501
-33.9258,18.4259
-26.2309,28.0583
-15.4167,28.2833
-15.4167,28.2833
-15.4167,28.2833
-36.864101,174.778
10.3997,-75.514397
10.3997,-75.514397
35.172501,126.904
-25.5026,-49.291599
-22.3822,-43.1591
22.290899,114.15
22.290899,114.15
-8.1792002,-36.027901
-26.046101,28.0599
-21.7934,-46.535702
-51.633301,-69.216698
-34.608898,-58.378899
-34.608898,-58.378899
-34.608898,-58.378899
-34.608898,-58.378899
-27.450001,-58.983299
-22.112801,-43.209702
-12.676,-38.854099
30.5856,114.2665
10.8231,106.63
59.905899,10.7483
10.8231,106.63
10.8025,106.66
10.8231,106.63
10.8231,106.63
10.8231,106.63
10.8231,106.63
10.8231,106.63
10.8231,106.63
10.8231,106.63
10.8142,106.6438
10.8142,106.6438
10.8231,106.63
57.028801,9.9177704
10.8231,106.63
10.8231,106.63
10.8231,106.63
10.8231,106.63
-28.0769,153.388
55.130299,-118.7946
45.471699,-73.614899
55.766602,-120.2362
44.816299,-63.738701
46.179699,-64.948402
53.459301,-113.4145
49.244999,-123.1337
43.166698,-81.683296
33.732201,73.089996
24.855301,67.0261
33.732201,73.089996
33.732201,73.089996
24.8615,67.009903
37.561001,126.995
37.874699,127.7342
37.561001,126.995
37.598499,126.9783
37.5177,126.8479
34.779598,135.4343
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
1.32517,103.749
14.5591,121.019
13.4492,121.8372
14.3122,121.1114
10.3101,123.8929
12.5036,124.9545
10.3101,123.8929
22.290899,114.15
22.290899,114.15
22.3137,114.1837
37.598499,126.9783
37.508202,127.1179
37.598499,126.9783
37.598499,126.9783
37.598499,126.9783
-37.984798,145.1981
-37.807098,144.9516
-26.6847,153.05569
-27.65,153.03329
49.716702,17.0833
49.299999,14.4833
49.0625,33.412998
59.905899,10.7483
59.913898,10.7522
59.913898,10.7522
48.567001,39.317101
49.838299,24.023199
49.017101,25.798
50.435799,30.5002
48.596001,38
50.4501,30.523399
50.182899,30.3095
43.432899,6.7351999
45.564602,5.9264998
55.752701,37.617199
43.295101,5.3860998
49.115501,6.1759
49.9007,2.2967999
27.0084,49.663399
48.700001,-3.45
48.467602,-2.5144
47.214401,-1.5512
27.0084,49.663399
27.0084,49.663399
55.490398,9.4722004
55.770401,12.5038
24.4638,54.362999
25.2633,55.308701
25.2633,55.308701
24.1917,55.760601
25.2633,55.308701
25.789499,55.943199
24.4638,54.362999
40.319901,9.3256998
52.297798,104.2964
56.3283,44.0019
41.018002,28.974501
39.961899,32.791599
55.394501,10.3903
56.885399,9.8383999
45.6833,27.516701
27.0084,49.663399
27.0084,49.663399
27.0084,49.663399
55.450001,65.333298
41.052399,28.9751
41.0065,28.931499
41.058498,28.9296
55.564899,9.4870005
55.666599,12.4038
55.651699,12.2922
55.731998,12.5709
40.9118,29.193199
41.018002,28.974501
38.383301,27.1
41.018002,28.974501
51.417999,-.1752
53.6362,-2.1656001
38.4067,27.139999
38.4067,27.139999
38.4949,27.139601
38.4949,27.139601
41.018002,28.974501
39.933399,32.859699
50.4547,30.5238
51.048,31.8869
41.064098,28.994101
21.5168,39.2192
21.426701,39.826099
21.5168,39.2192
21.4167,39.8167
55.177502,61.320202
37.9842,23.7353
37.9842,23.7353
55.164398,61.436798
55.752701,37.617199
47.224201,39.7029
41.278198,-8.2798996
41.550301,-8.4201002
39.602901,-9.0684004
50.4501,30.523399
50.4501,30.523399
40.5005,-3.6673901
40.416801,-3.7037899
41.383301,2.05
41.656101,-.87730002
37.983898,23.729401
37.983898,23.729401
-20.4617,-54.612202
-27.1959,-49.6353
-23.629999,-46.632198
-19.8528,-43.953098
-22.826799,-45.212898
-12.619,-38.2057
-15.7792,-47.934101
-21.1315,-44.252998
-20.5425,-40.8237
-30.115601,-51.165298
-23.550501,-46.633301
-22.920099,-43.3307
-22.7903,-43.325001
-20.4617,-54.612202
-20.4498,-54.6152
-22.9172,-43.0839
-19.7715,-44.069599
-23.550501,-46.633301
-25.42,-49.265099
-8.7666998,-63.900002
-23.530001,-49.214401
20.180599,-101.9206
19.0439,-98.198402
19.0439,-98.198402
19.538601,-96.963097
20.5888,-100.39
24.8367,-107.388
25.556999,-108.5341
20.932199,-101.6557
21.122999,-101.66
19.0439,-98.198402
-22.657301,-51.0438
18.8519,-97.099602
19.3612,-99.139198
19.3612,-99.139198
19.793501,-99.098
19.285801,-99.652496
17.7265,-101.5288
19.538601,-96.963097
19.179399,-96.135803
-23.629999,-46.632198
-23.629999,-46.632198
-23.300301,-51.156601
-6.0553699,-38.506001
-29.8501,-51.166199
-23.550501,-46.633301
-22.570999,-45.000999
-23.1731,-47.300499
-15.7998,-47.864498
-12.9777,-38.501598
-5.9245,-35.2057
-23.550501,-46.633301
-23.629999,-46.632198
-8.0101995,-34.950298
-3.7196,-38.5257
51.770302,-.25103101
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
48.1441,16.300699
51.099998,2.5833001
51,3.8833001
50.4501,30.523399
50.4501,30.523399
50.4501,30.523399
44.435398,26.1033
44.4268,26.102501
55.752701,37.617199
50.8451,4.3557
50.520802,30.521601
55.857201,9.8606005
47.235699,39.7015
57.050098,9.9249001
57.050098,9.9249001
47.989601,37.906101
63.4333,10.6833
63.960701,10.2247
64.0149,11.4954
48.264,16.4018
48.2006,16.367201
48.2169,16.499701
49.981998,36.256599
41.148602,-8.6110001
52.286701,104.286
56.012402,92.877998
46.886101,15.9717
48.166698,14.0333
61.784901,34.346901
47.135201,15.4601
48.203098,16.352699
47.0951,37.541302
55.901699,37.4375
41.0504,28.9184
40.988701,29.0236
40.8997,29.1936
40.8997,29.1936
40.8997,29.1936
59.883598,11.564
49.9333,14.05
48.574001,39.3078
50.4501,30.523399
50.584801,30.489799
50.4501,30.523399
37.9842,23.7353
37.983898,23.729401
35.325001,25.1306
67.583298,63.950001
59.898102,30.2619
52.705502,41.468601
54.535801,36.270599
47.513599,42.151402
51.825901,4.8323002
24.7136,46.675301
24.7136,46.675301
24.7136,46.675301
24.7136,46.675301
26.433599,50.111599
26.433599,50.111599
50.444302,30.510799
50.4333,30.516701
50.444302,30.510799
50.444302,30.510799
-5.1381001,-37.2785
-23.629999,-46.632198
4.62883,-74.095596
-22.8951,-47.0439
-12.8848,-42.4856
-19.887199,-44.075901
-20.768101,-41.190601
-3.7196,-38.5257
-20.3857,-40.320599
-5.8109002,-35.223801
-22.409901,-47.6138
-23.629999,-46.632198
-23.6996,-46.552399
-23.629999,-46.632198
-22.9083,-43.197102
4.6545401,-74.0877
10.9711,-74.783699
4.6493001,-74.061699
-22.7903,-43.325001
-23.629999,-46.632198
-23.629999,-46.632198
-22.920099,-43.3307
-34.762699,-58.6301
-34.621399,-58.498199
-23.629999,-46.632198
-30.766701,-57.983299
-22.7141,-47.2901
-23.292999,-45.970501
-23.629999,-46.632198
22.8155,108.328
34.785999,134.5806
-36.850601,174.7679
-34.5,150.78329
31.044901,121.4012
31.044901,121.4012
31.1667,121.4167
-33.9118,151.19299
14.7069,120.93
15.4869,120.9675
10.3101,123.8929
10.3101,123.8929
10.3101,123.8929
14.6808,121.0251
14.6644,121.0175
14.5504,121.0602
10.3157,123.885
7.1907101,125.455
14.5592,121.0916
14.7933,120.8751
16.455,120.5875
14.5384,121.0606
14.5547,121.024
3.5847001,98.662903
3.5847001,98.662903
-6.1740999,106.8296
-7.79707,110.371
-6.6107001,110.6722
-6.9931998,110.4215
-3.4405999,114.8365
-6.1805401,106.828
-6.1805401,106.828
3.5847001,98.662903
-6.1740999,106.8296
-6.1805401,106.828
35.737,135.09309
37.561001,126.995
37.182499,126.8783
1.28009,103.851
22.5735,88.433098
35.1703,136.80099
34.8242,134.5285
-34.510601,-58.496399
-26.816,-65.215401
-28.266701,-58.116699
-27.4667,-58.833302
-34.603699,-58.381599
-34.603699,-58.381599
-26.816,-65.215401
-32.954102,-60.663601
-32.954102,-60.663601
4.6493001,-74.061699
6.2529001,-75.564598
10.3997,-75.514397
6.9878998,-73.0495
6.2529001,-75.564598
5.0689001,-75.517403
6.2529001,-75.564598
6.2529001,-75.564598
6.2529001,-75.564598
10.9711,-74.783699
-41.150002,-71.300003
-34.523899,-58.7794
-34.523899,-58.7794
-34.442001,-58.5574
-34.575401,-58.436001
-34.6021,-58.384499
-38.950001,-68.066704
-31.401501,-64.180298
-34.6021,-58.384499
-31.401501,-64.180298
-37.2658,-56.977299
-24.7833,-65.416702
-20.3351,-40.3465
7.1164999,-73.125702
-34.575401,-58.436001
-38,-57.549999
-38,-57.549999
-38,-57.549999
-38,-57.549999
-34.6021,-58.384499
-34.9314,-57.948898
3.4384,-76.523201
-34.575401,-58.436001
-34.6021,-58.384499
-38.716702,-62.283298
-34.6021,-58.384499
-34.6021,-58.384499
-34.75,-58.583302
-34.6021,-58.384499
-34.716702,-58.533298
-34.683102,-58.551899
-34.715302,-58.407799
-34.6021,-58.384499
-34.6021,-58.384499
4.64816,-74.059402
4.6493001,-74.061699
4.6493001,-74.061699
3.4384,-76.523201
3.4384,-76.523201
10.3997,-75.514397
4.64816,-74.059402
1.2136,-77.281097
4.3365002,-74.3638
4.64816,-74.059402
2.9273,-75.281898
4.64816,-74.059402
4.6493001,-74.061699
4.6493001,-74.061699
6.2529001,-75.564598
4.6493001,-74.061699
4.6493001,-74.061699
6.2529001,-75.564598
6.2529001,-75.564598
-32.954102,-60.663601
-33.044201,-61.168098
-34.603699,-58.381599
-32.954102,-60.663601
-6.1740999,106.8296
-6.1740999,106.8296
-6.1740999,106.8296
-6.2386498,106.824
-6.2386498,106.824
-6.2386498,106.824
-6.2386498,106.824
-6.2386498,106.824
34.616699,135.60001
33.697498,73.014603
34.014999,71.580498
14.6477,121.0493
33.6007,73.067902
32.933399,72.858498
34.014999,71.580498
33.5984,73.044098
31.5546,74.357201
31.306801,72.328102
31.421499,73.084297
1.32468,103.893
37.535999,126.971
22.290899,114.15
22.290899,114.15
22.290899,114.15
22.290899,114.15
22.290899,114.15
22.290899,114.15
35.688202,139.7532
35.688202,139.7532
16.047501,120.3408
16.047501,120.3408
23.771,90.361099
-46.233898,169.75
1.32468,103.893
1.32429,103.893
1.32468,103.893
28.6014,77.198898
28.6744,115.909
37.598499,126.9783
37.3638,127.122
35.872299,128.59241
27.999399,120.6668
34.3311,134.0575
22.290899,114.15
22.35,114.1
22.290899,114.15
22.383301,114.1833
22.3137,114.1837
39.891899,116.377
25.0389,102.7183
23.1292,113.264
22.5333,114.1333
21.0313,105.8516
21.0313,105.8516
10.8142,106.6438
1.32468,103.893
1.32468,103.893
37.3638,127.122
43.668301,-79.420502
51.047699,-114.011
48.416698,-123.365
48.782902,-123.7027
37.9842,23.7353
55.770401,12.5038
50.4501,30.523399
44.989201,8.0246
50.5858,15.1483
69.170601,17.7342
49.599998,18.15
65.058197,25.453199
50.301601,26.865101
55.6786,12.5589
40.7715,29.9657
52.644402,-2.0722101
48.460201,35.032799
48.852299,2.3209901
37.659,-5.5275002
50.8503,4.3517098
50.076599,14.5148
55.289501,9.0490999
53.75,87.099998
45.119099,7.4011002
53.1824,50.158298
46.236,6.0251198
51.416698,-1.31975
48.2169,16.499701
48.2169,16.499701
48.2169,16.499701
48.2169,16.499701
48.2169,16.499701
50.1632,12.6458
42.3657,12.4852
49.716702,17.0833
-29.7903,-58.057999
-34.575401,-58.436001
-26.816,-65.215401
4.6545401,-74.0877
10.9642,-74.796997
4.6545401,-74.0877
6.2529001,-75.564598
4.6545401,-74.0877
3.4384,-76.523201
4.6493001,-74.061699
-34.599998,-58.633301
-34.575401,-58.436001
-34.575401,-58.436001
-32.954102,-60.663601
-34.603699,-58.381599
8.7480001,-75.881401
4.6493001,-74.061699
4.6493001,-74.061699
4.64816,-74.059402
2.4382,-76.613197
4.4389,-75.232201
4.8751402,-74.036903
4.6493001,-74.061699
4.6493001,-74.061699
4.6493001,-74.061699
6.2529001,-75.564598
6.2423501,-75.572701
4.61096,-74.0728
7.0708098,-73.1073
7.1254001,-73.119797
-34.6506,-58.382198
-24.1833,-65.300003
-22.920099,-43.3307
-19.897499,-43.962502
-14.1526,-41.603699
-25.5026,-49.291599
-25.5026,-49.291599
-12.8665,-38.485802
-23.6266,-46.563801
-34.633301,-58.533298
-34.783298,-58.400002
-34.5243,-58.483002
-34.766701,-58.400002
-12.8665,-38.485802
-21.107201,-44.219501
-21.107201,-44.219501
4.6493001,-74.061699
4.6493001,-74.061699
4.6493001,-74.061699
4.6493001,-74.061699
4.6493001,-74.061699
4.6493001,-74.061699
-35.118599,-60.481098
-38,-57.549999
-33.156101,-68.828796
-32.883598,-68.814102
4.64816,-74.059402
4.7164001,-74.211998
4.64816,-74.059402
3.5394001,-76.303596
4.6493001,-74.061699
4.64816,-74.059402
4.6493001,-74.061699
6.2529001,-75.564598
4.6493001,-74.061699
4.6493001,-74.061699
4.64816,-74.059402
11.5444,-72.907204
-21.9065,-47.874699
-8.0101995,-34.950298
-3.7196,-38.5257
-22.909901,-47.062599
-19.897499,-43.962502
-22.5891,-42.9753
22.358801,-103.2114
19.299801,-99.182999
20.692499,-88.211899
25.741699,-100.3022
25.655399,-100.3258
24.8575,-99.562302
16.936001,-95.029198
18.8519,-97.099602
20.9757,-89.621201
19.179399,-96.135803
20.9757,-89.621201
29.0982,-110.9747
20.1085,-98.756104
-23.027599,-44.332199
19.5469,-99.272202
16.741301,-93.114998
16.246401,-92.148804
16.080799,-93.778297
20.6668,-103.3926
19.4342,-99.138603
19.4342,-99.138603
-3.73861,-38.523399
-23.476601,-47.441799
28.7584,-106.301
19.3067,-99.210297
20.6731,-103.3589
19.420401,-99.0494
20.6668,-103.3926
19.4342,-99.138603
19.4342,-99.138603
19.4491,-99.157402
19.5151,-96.898499
-7.1466999,-39.247002
19.285801,-99.652496
19.4342,-99.138603
19.4342,-99.138603
19.4342,-99.138603
19.4342,-99.138603
20.768,-103.403
19.330799,-98.942703
19.4342,-99.138603
19.4342,-99.138603
-19.897499,-43.962502
20.289801,-103.3929
21.524401,-104.8763
19.4342,-99.138603
26.9069,-101.4206
22.255301,-97.868599
20.6668,-103.3926
19.4342,-99.138603
19.4342,-99.138603
18.891399,-99.223396
18.891399,-99.223396
-20.569,-47.339001
21.8713,-102.28
21.8734,-102.2806
19.420401,-99.0494
20.6992,-103.349
-16.6803,-49.2458
-2.5325,-44.296299
-5.1062999,-42.801899
-12.8665,-38.485802
-11.1371,-62.8615
-23.4473,-46.917198
-27.633301,-48.666698
-22.920099,-43.3307
-23.695499,-46.611599
-23.550501,-46.633301
63.431702,10.3961
40.6381,22.945499
41.055698,28.9772
58.622002,8.9315004
49.743698,16.7201
59.898102,30.2619
43.145302,131.91299
43.145302,131.91299
50.4547,30.5238
49.838299,24.023199
49.838299,24.023199
47.838799,35.139599
48.9226,24.7111
50.2649,28.676701
50.2649,28.676701
49.4216,26.9965
49.5937,34.540699
50.7593,25.3424
48.511299,34.6021
47.855499,35.291599
57.009998,61.450001
57.3689,61.403099
55.755798,37.617298
43.799999,28.5833
44.9254,25.456699
50.700001,14.8
50.6647,14.5245
50.106098,14.4767
49.591702,17.25
55.791599,12.145
55.8396,12.069
55.591702,11.8625
56.139301,8.9737997
55.418701,8.6684999
52.316399,4.9776001
51.777401,4.6752
45.470699,9.1889
41.8904,12.5124
45.702,11.7614
48.1535,16.3855
48.208199,16.3738
47.489101,12.0617
47.166698,15.4333
48.119999,16.3932
53.092499,-2.3889999
56.851898,60.612202
47.549999,14.3333
48.203098,16.352699
48.7906,44.771702
48.716801,44.503502
52.618599,39.568901
60.175598,24.9342
60.1525,24.7465
60.173302,24.941
61.4697,23.744301
60.173302,24.941
60.2799,24.853701
60.173302,24.941
46.766701,23.6
46.777199,23.599899
44.085499,26.637501
44.437801,26.017401
44.435398,26.1033
44.435398,26.1033
44.435398,26.1033
44.432499,26.103901
41.538799,-8.6150999
44.435398,26.1033
44.180698,28.6343
44.180698,28.6343
46.766701,23.6
44.383301,26.1667
52.9548,-1.15811
41.148602,-8.6110001
38.7174,-9.1321001
41.148602,-8.6110001
38.621399,21.407801
37.9842,23.7353
38.021301,23.798599
24.7136,46.675301
24.7136,46.675301
21.5168,39.2192
21.5168,39.2192
21.5168,39.2192
21.5168,39.2192
24.7136,46.675301
24.7136,46.675301
24.7136,46.675301
24.7136,46.675301
21.5168,39.2192
24.7136,46.675301
21.5168,39.2192
24.7136,46.675301
24.7136,46.675301
24.7136,46.675301
40.8997,29.1936
36.8381,-2.4597001
42.466702,-2.45
38.5382,-.131
38.722301,-9.1393404
41.538799,-8.6150999
39.091099,-9.2586002
40.542599,-8.5386
39.916698,-8.6285
41.656101,-.87730002
50.633301,13.8333
-22.5418,-48.585602
-22.9172,-43.0839
-23.478001,-51.870998
-26.917999,-49.058399
-5.9245,-35.2057
16.310301,-93.268204
-19.626801,-43.879902
19.4342,-99.138603
19.3876,-98.992599
19.4196,-99.142799
19.4196,-99.142799
28.4088,-106.8632
20.634701,-103.4344
19.0439,-98.198402
19.4196,-99.142799
20.6668,-103.3926
29.0982,-110.9747
25.760599,-97.948303
19.4196,-99.142799
24.6567,-107.1748
32.5065,-117.004
31.899,-116.5764
31.899,-116.5764
32.5065,-117.004
20.768,-103.403
25.66,-100.4417
21.035999,-89.624901
18.860001,-99.241203
19.4491,-99.157402
19.4342,-99.138603
19.4342,-99.138603
19.4342,-99.138603
19.4342,-99.138603
19.6071,-99.065903
19.4491,-99.157402
19.4342,-99.138603
19.4342,-99.138603
19.3876,-98.992599
19.3876,-98.992599
19.4116,-98.933701
19.4342,-99.138603
19.4491,-99.157402
32.5065,-117.004
25.788601,-100.2102
-12.8665,-38.485802
19.4342,-99.138603
25.575199,-103.4222
25.530701,-103.4048
-21.677401,-41.455299
-22.3822,-43.1591
-22.7096,-43.382702
16.186199,-95.197701
-29.0669,-50.959999
-23.8566,-46.2705
-25.5026,-49.291599
-23.629999,-46.632198
-22.920099,-43.3307
-18.5618,-48.714001
-20.069599,-43.8909
-16.179701,-40.695301
-22.920099,-43.3307
-31.766701,-52.333302
-1.5466,-48.6325
-33.299999,-66.349998
-34.6549,-58.5536
-38.716702,-62.283298
-34.6021,-58.384499
-33.749699,-61.9669
-32.954102,-60.663601
-34.6021,-58.384499
-29.4333,-66.849998
-26.816,-65.215401
-31.632401,-60.699501
-37.833302,-57.5
4.6268101,-74.1231
4.8133001,-75.696098
7.1133099,-73.120499
4.6268101,-74.1231
-34.603699,-58.381599
-34.603699,-58.381599
-34.603699,-58.381599
4.64816,-74.059402
4.64816,-74.059402
4.8087201,-75.690598
4.6493001,-74.061699
4.6493001,-74.061699
3.4384,-76.523201
-34.5243,-58.483002
6.2473502,-75.597099
-34.442001,-58.5574
-34.642502,-58.618099
-34.827202,-58.395
-38.950001,-68.066704
-34.6021,-58.384499
-34.621399,-58.498199
-34.783298,-58.400002
-34.814999,-58.479198
-34.75,-58.583302
-34.642502,-58.618099
-34.6021,-58.384499
7.1254001,-73.119797
-34.9314,-57.948898
-34.6021,-58.384499
-34.6021,-58.384499
-34.5243,-58.483002
-32.954102,-60.663601
-31.401501,-64.180298
-32.954102,-60.663601
-34.597801,-58.372898
-38.616699,-62.049999
-38.716702,-62.283298
-34.603699,-58.381599
-34.603699,-58.381599
-26.8333,-65.166702
-34.549999,-58.533298
4.6493001,-74.061699
4.6493001,-74.061699
3.9869001,-73.758003
4.6493001,-74.061699
6.2473502,-75.597099
-24.7833,-65.416702
-34.541698,-58.5583
6.1951699,-75.577499
6.2529001,-75.564598
6.2529001,-75.564598
4.6493001,-74.061699
4.6493001,-74.061699
5.0689001,-75.517403
6.3372998,-75.557999
4.6493001,-74.061699
6.2529001,-75.564598
8.7480001,-75.881401
8.7480001,-75.881401
-31.401501,-64.180298
-34.603699,-58.381599
-34.6506,-58.382198
-34.6021,-58.384499
-34.6021,-58.384499
4.6493001,-74.061699
-31.733299,-60.533298
4.6493001,-74.061699
4.6493001,-74.061699
6.2473502,-75.597099
6.2529001,-75.564598
4.6968498,-74.055397
4.6968498,-74.055397
4.6968498,-74.055397
7.9791999,-75.420197
4.6493001,-74.061699
10.9642,-74.796997
4.6545401,-74.0877
4.6545401,-74.0877
-23.550501,-46.633301
-25.5026,-49.291599
-25.5026,-49.291599
-1.3461,-48.3829
-16.288601,-49.016399
-26.874201,-49.102299
-21.200001,-50.416698
-15.7998,-47.864498
-26.820601,-49.2873
-16.5879,-43.900002
-22.795799,-47.439602
-23.6996,-46.552399
-6.3123002,-37.728401
-23.6266,-46.563801
-22.920099,-43.3307
-7.2782001,-35.976299
-28.250099,-52.868301
4.62883,-74.095596
4.6493001,-74.061699
1.2136,-77.281097
6.2529001,-75.564598
47.775299,16.395
60.173302,24.941
50.448101,-104.6126
55.857201,9.8606005
55.857201,9.8606005
44.634399,-63.582199
50.641701,4.6999998
48.638,35.245499
36.892601,-4.4294
47.166698,15.4333
46.768101,14.3603
50.518101,30.8067
50.0755,14.4378
49.849098,18.2696
48.248501,16.3556
49.9333,18.366699
49.299999,17.4
50.879601,4.7009001
51.0667,4.5332999
50.2649,28.676701
62.880199,27.6192
59.7421,10.7826
48.049999,13.6167
46.538601,24.551399
47.939899,33.424999
51.495201,-.141729
48.6007,7.7572799
46.655899,2.4098201
50.640598,5.5774002
50.640598,5.5774002
60.3582,24.867001
48.3167,15.8167
48.208199,16.3738
49.938499,17.902599
49.204899,16.6378
54.7766,11.5002
59.913898,10.7522
60.3913,5.3220501
37.9842,23.7353
46.617298,13.8349
38.679001,-9.1569004
51.523602,5.9678998
46.617298,13.8349
47.200001,9.7831001
48.1982,16.391701
48.166698,13.9167
51.585701,6.0201001
52.024101,4.6961002
47.166698,27.6
55.893799,37.655102
55.752701,37.617199
47.271099,9.6430998
39.110001,26.554701
37.9842,23.7353
49.200001,16.633301
49.200001,16.700001
49.966702,16.9667
50.049999,14.4
50.9216,34.800301
50.4384,30.5103
52.5616,1.18002
48.1712,16.320999
59.913898,10.7522
48.439201,22.7178
48.020199,38.654499
50.4333,30.516701
39.5979,2.6459701
3.8666699,11.5167
52.354,5
55.6786,12.5589
39.1898,26.492399
45.748001,4.8499999
55.032299,73.375099
40.414299,-3.7016001
48.854301,2.3527
41.868301,-1.3158
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
33.573101,-7.5898399
-25.7479,28.2293
29.928499,30.9188
29.928499,30.9188
9.0219803,38.752102
9.0219803,38.752102
9.0219803,38.752102
9.0227404,38.746799
9.0227404,38.746799
9.0219803,38.752102
9.0227404,38.746799
9.0227404,38.746799
9.0227404,38.746799
9.0227404,38.746799
9.0227404,38.746799
9.0219803,38.752102
9.0219803,38.752102
9.0227404,38.746799
9.0227404,38.746799
9.0219803,38.752102
9.0227404,38.746799
9.0242996,38.749199
33.729401,73.093102
-1.27294,36.8111
-25.757,28.1443
-1.29207,36.821899
-1.32549,36.849701
-26.2167,28.25
34.014999,-6.8327198
-1.29207,36.821899
-32.7901,26.833
-26.041201,28.024
-25.757,28.1443
33.893501,-5.5472999
33.592201,-7.6184001
33.592201,-7.6184001
-26.1357,28.0786
-25.757,28.1443
-26.2309,28.0583
-33.9165,18.415501
12.3646,-1.53386
-33.9258,18.4259
34.012299,-6.8484001
33.873001,-5.54073
34.014999,-6.8327198
34.018101,-5.0078402
34.014999,-6.8327198
33.592201,-7.6184001
33.592201,-7.6184001
34.014999,-6.8327198
33.573101,-7.5898399
34.038898,-6.8165998
34.014999,-6.8327198
34.014999,-6.8327198
34.014999,-6.8327198
34.014999,-6.8327198
34.038898,-6.8165998
33.928699,-6.9066
34.014999,-6.8327198
34.014999,-6.8327198
34.014999,-6.8327198
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
30.044399,31.235701
30.044399,31.235701
30.044399,31.235701
-1.2841001,36.815498
-33.713902,25.5207
9.0219803,38.752102
9.0219803,38.752102
9.0219803,38.752102
9.0204697,38.7523
9.0227404,38.746799
6.0206099,37.564098
6.0206099,37.564098
8.95749,38.726299
8.95749,38.726299
9.0219803,38.752102
9.0219803,38.752102
9.0219803,38.752102
-25.746099,28.188101
5.5557199,-.19630601
30.008101,31.210899
29.9669,31.263399
30.077801,31.2852
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-25.746099,28.188101
-26.2167,28.25
-26.0445,28.0187
-26.0445,28.0187
-1.29207,36.821899
-1.2841001,36.815498
-1.29207,36.821899
5.5557199,-.19630601
5.5557199,-.19630601
5.5557199,-.19630601
5.5557199,-.19630601
-15.4086,28.2803
5.5502,-.2174
5.5502,-.2174
-26.2309,28.0583
-25.757,28.1443
-33.9165,18.415501
-33.9165,18.415501
-33.9165,18.415501
-33.9165,18.415501
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-22.5755,17.0902
-22.5755,17.0902
-4.0434799,39.668201
-1.29207,36.821899
-1.29207,36.821899
-1.32549,36.849701
-1.29207,36.821899
-4.0434799,39.668201
-1.29207,36.821899
-1.29207,36.821899
-1.29207,36.821899
-1.2807,36.816399
-1.29207,36.821899
-26.2309,28.0583
-33.9165,18.415501
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
-1.2682199,36.8055
5.5500002,-.2
-1.2841001,36.815498
5.6329999,-.216846
5.6329999,-.216846
5.6329999,-.216846
30.077801,31.2852
31.2162,29.9529
30.045099,31.235399
30.045099,31.235399
30.459101,31.1786
30.077801,31.2852
30.077801,31.2852
27.181,31.183701
30.077801,31.2852
30.044399,31.235701
30.044399,31.235701
30.044399,31.235701
30.042101,31.4445
30.077801,31.2852
30.077801,31.2852
30.077801,31.2852
30.077801,31.2852
30.008101,31.210899
30.044399,31.235701
31.2162,29.9529
30.077801,31.2852
30.045099,31.235399
-29.8587,31.021799
-26.230801,28.0585
-33.9165,18.415501
-26.1833,28.3167
-33.9258,18.4259
-29.8587,31.021799
-29.2675,30.798201
-26.041201,28.024
45.398998,-75.687103
42.958199,-81.237999
42.958199,-81.237999
43.014702,-81.304901
43.649799,-79.390503
55.637901,9.6482
55.390202,10.5201
55.755901,9.4258003
55.128899,9.1355
55.770401,12.5038
55.246899,12.1176
55.723701,12.44
55.6786,12.5589
55.6786,12.5589
52.642601,.0274
56.301498,10.4751
40.414299,-3.7016001
40.414299,-3.7016001
52.476799,-1.9341
38.111301,15.6473
45.465401,9.1859198
54.8862,-2.9131
53.625401,-3.0201001
40.586201,17.1164
44.118801,9.8191996
45.470699,9.1889
25.2633,55.308701
25.2633,55.308701
25.4111,55.435001
25.2633,55.308701
25.2633,55.308701
25.2633,55.308701
25.2633,55.308701
24.1917,55.760601
24.1917,55.760601
25.2633,55.308701
24.1917,55.760601
25.2633,55.308701
25.2633,55.308701
25.2633,55.308701
25.2633,55.308701
25.2633,55.308701
25.2633,55.308701
